1.87952		167027469		167027470
1.88784		167027470		167027471
1.89616		167027471		167027472
1.90448		167027472		167027473
1.9128		167027473		167027474
1.92112		167027474		167027475
1.92944		167027475		167027476
1.93776		167027476		167027477
1.94608		167027477		167027478
1.9544		167027478		167027479
1.96272		167027479		167027480
1.97104		167027480		167027481
1.97936		167027481		167027482
1.98768		167027482		167027483
1.996		167027483		167027484
2.00432		167027484		167027485
2.01264		167027485		167027486
2.02096		167027486		167027487
2.02928		167027487		167027488
2.0376		167027488		167027489
2.04592		167027489		167027490
2.05424		167027490		167027491
2.06256		167027491		167027492
2.07088		167027492		167027493
2.0792		167027493		167027494
2.08752		167027494		167027495
2.09584		167027495		167027496
2.10416		167027496		167027497
2.11248		167027497		167027498
2.1208		167027498		167027499
2.12912		167027499		167027500
2.13744		167027500		167027501
2.14576		167027501		167027502
2.15408		167027502		167027503
2.1624		167027503		167027504
2.17072		167027504		167027505
2.17904		167027505		167027506
2.18736		167027506		167027507
2.19568		167027507		167027508
2.204		167027508		167027509
2.21232		167027509		167027510
2.22064		167027510		167027511
2.22896		167027511		167027512
2.23728		167027512		167027513
2.2456		167027513		167027514
2.25392		167027514		167027515
2.26224		167027515		167027516
2.27056		167027516		167027517
2.27888		167027517		167027518
2.2872		167027518		167027519
2.29552		167027519		167027520
2.30384		167027520		167027521
2.31216		167027521		167027522
2.32048		167027522		167027523
2.3288		167027523		167027524
2.33712		167027524		167027525
2.34544		167027525		167027526
2.35376		167027526		167027527
2.36208		167027527		167027528
2.3704		167027528		167027529
2.37872		167027529		167027530
2.38704		167027530		167027531
2.39536		167027531		167027532
2.40368		167027532		167027533
2.412		167027533		167027534
2.42032		167027534		167027535
2.42864		167027535		167027536
2.43696		167027536		167027537
2.44528		167027537		167027538
2.4536		167027538		167027539
2.46192		167027539		167027540
2.47024		167027540		167027541
2.47856		167027541		167027542
2.48688		167027542		167027543
2.50264		167027543		167027544
2.51187		167027544		6754967
2.52016		6754967		6754968
2.52848		6754968		6754969
2.5368		6754969		6754970
2.54512		6754970		6754971
2.55344		6754971		6754972
2.5701		6754972		3620664992
2.5784		3620664992		3620664993
2.58672		3620664993		3620664994
2.59504		3620664994		3620664995
2.60336		3620664995		3620664996
2.61168		3620664996		3620664997
2.62		3620664997		3620664998
2.62832		3620664998		3620664999
2.63664		3620664999		3620665000
2.64496		3620665000		3620665001
2.65328		3620665001		3620665002
2.6616		3620665002		3620665003
2.66992		3620665003		3620665004
2.67824		3620665004		3620665005
2.68656		3620665005		3620665006
2.69488		3620665006		3620665007
2.7032		3620665007		3620665008
2.71152		3620665008		3620665009
2.71984		3620665009		3620665010
2.72816		3620665010		3620665011
2.73648		3620665011		3620665012
2.7448		3620665012		3620665013
2.75312		3620665013		3620665014
2.76144		3620665014		3620665015
2.76976		3620665015		3620665016
2.77808		3620665016		3620665017
2.7864		3620665017		3620665018
2.79472		3620665018		3620665019
2.80304		3620665019		3620665020
2.81136		3620665020		3620665021
2.81968		3620665021		3620665022
2.828		3620665022		3620665023
2.83632		3620665023		3620665024
2.84464		3620665024		3620665025
2.85296		3620665025		3620665026
2.86128		3620665026		3620665027
2.8696		3620665027		3620665028
2.87792		3620665028		3620665029
2.88624		3620665029		3620665030
2.89456		3620665030		3620665031
2.90288		3620665031		3620665032
2.9112		3620665032		3620665033
2.91952		3620665033		3620665034
2.92784		3620665034		3620665035
2.93616		3620665035		3620665036
2.94448		3620665036		3620665037
2.9528		3620665037		3620665038
2.96112		3620665038		3620665039
2.96944		3620665039		3620665040
2.97776		3620665040		3620665041
2.98608		3620665041		3620665042
2.9944		3620665042		3620665043
3.00272		3620665043		3620665044
3.01104		3620665044		3620665045
3.01936		3620665045		3620665046
3.02768		3620665046		3620665047
3.036		3620665047		3620665048
3.04432		3620665048		3620665049
3.05264		3620665049		3620665050
3.06096		3620665050		3620665051
3.06928		3620665051		3620665052
3.0776		3620665052		3620665053
3.08592		3620665053		3620665054
3.09424		3620665054		3620665055
3.10256		3620665055		3620665056
3.11088		3620665056		3620665057
3.1192		3620665057		3620665058
3.12752		3620665058		3620665059
3.13584		3620665059		3620665060
3.14416		3620665060		3620665061
3.15248		3620665061		3620665062
3.1608		3620665062		3620665063
3.16912		3620665063		3620665064
3.17744		3620665064		3620665065
3.18576		3620665065		3620665066
3.19408		3620665066		3620665067
3.2024		3620665067		3620665068
3.21072		3620665068		3620665069
3.21904		3620665069		3620665070
3.22736		3620665070		3620665071
3.23568		3620665071		3620665072
3.244		3620665072		3620665073
3.25232		3620665073		3620665074
3.26064		3620665074		3620665075
3.26896		3620665075		3620665076
3.27728		3620665076		3620665077
3.2856		3620665077		3620665078
3.29392		3620665078		3620665079
3.30224		3620665079		3620665080
3.31056		3620665080		3620665081
3.31888		3620665081		3620665082
3.3272		3620665082		3620665083
3.33552		3620665083		3620665084
3.34384		3620665084		3620665085
3.35216		3620665085		3620665086
3.36048		3620665086		3620665087
3.3688		3620665087		3620665088
3.37712		3620665088		3620665089
3.38544		3620665089		3620665090
3.39376		3620665090		3620665091
3.40208		3620665091		3620665092
3.4104		3620665092		3620665093
3.41872		3620665093		3620665094
3.42704		3620665094		3620665095
3.43536		3620665095		3620665096
3.44368		3620665096		3620665097
3.452		3620665097		3620665098
3.46032		3620665098		3620665099
3.46864		3620665099		3620665100
3.47696		3620665100		3620665101
3.48528		3620665101		3620665102
3.4936		3620665102		3620665103
3.50192		3620665103		3620665104
3.51024		3620665104		3620665105
3.51856		3620665105		3620665106
3.52688		3620665106		3620665107
3.5352		3620665107		3620665108
3.54352		3620665108		3620665109
3.55184		3620665109		3620665110
3.56016		3620665110		3620665111
3.56848		3620665111		3620665112
3.5768		3620665112		3620665113
3.58512		3620665113		3620665114
3.59344		3620665114		3620665115
3.60176		3620665115		3620665116
3.61008		3620665116		3620665117
3.6184		3620665117		3620665118
3.62672		3620665118		3620665119
3.63504		3620665119		3620665120
3.64336		3620665120		3620665121
3.65168		3620665121		3620665122
3.66		3620665122		3620665123
3.66832		3620665123		3620665124
3.67664		3620665124		3620665125
3.68496		3620665125		3620665126
3.69328		3620665126		3620665127
3.7016		3620665127		3620665128
3.70992		3620665128		3620665129
3.71824		3620665129		3620665130
3.72656		3620665130		3620665131
3.73488		3620665131		3620665132
3.7432		3620665132		3620665133
3.75152		3620665133		3620665134
3.75984		3620665134		3620665135
3.76816		3620665135		3620665136
3.77648		3620665136		3620665137
3.7848		3620665137		3620665138
3.79312		3620665138		3620665139
3.80144		3620665139		3620665140
3.80976		3620665140		3620665141
3.81808		3620665141		3620665142
3.8264		3620665142		3620665143
3.83472		3620665143		3620665144
3.84304		3620665144		3620665145
3.85136		3620665145		3620665146
3.85968		3620665146		3620665147
3.868		3620665147		3620665148
3.87632		3620665148		3620665149
3.88464		3620665149		3620665150
3.89296		3620665150		3620665151
3.90128		3620665151		3620665152
3.9096		3620665152		3620665153
3.91792		3620665153		3620665154
3.92624		3620665154		3620665155
3.93456		3620665155		3620665156
3.94288		3620665156		3620665157
3.9512		3620665157		3620665158
3.95952		3620665158		3620665159
3.96784		3620665159		3620665160
3.97616		3620665160		3620665161
3.98448		3620665161		3620665162
3.9928		3620665162		3620665163
4.00112		3620665163		3620665164
4.00944		3620665164		3620665165
4.01776		3620665165		3620665166
4.02608		3620665166		3620665167
4.0344		3620665167		3620665168
4.04272		3620665168		3620665169
4.05104		3620665169		3620665170
4.05936		3620665170		3620665171
4.06768		3620665171		3620665172
4.076		3620665172		3620665173
4.08432		3620665173		3620665174
4.09264		3620665174		3620665175
4.10096		3620665175		3620665176
4.10928		3620665176		3620665177
4.1176		3620665177		3620665178
4.12592		3620665178		3620665179
4.13424		3620665179		3620665180
4.14256		3620665180		3620665181
4.15088		3620665181		3620665182
4.1592		3620665182		3620665183
4.16752		3620665183		3620665184
4.17584		3620665184		3620665185
4.18416		3620665185		3620665186
4.19248		3620665186		3620665187
4.2008		3620665187		3620665188
4.20912		3620665188		3620665189
4.21744		3620665189		3620665190
4.22576		3620665190		3620665191
4.23408		3620665191		3620665192
4.2424		3620665192		3620665193
4.25072		3620665193		3620665194
4.25904		3620665194		3620665195
4.26736		3620665195		3620665196
4.27568		3620665196		3620665197
4.284		3620665197		3620665198
4.29232		3620665198		3620665199
4.30064		3620665199		3620665200
4.30896		3620665200		3620665201
4.31728		3620665201		3620665202
4.3256		3620665202		3620665203
4.33392		3620665203		3620665204
4.34224		3620665204		3620665205
4.35056		3620665205		3620665206
4.35888		3620665206		3620665207
4.3672		3620665207		3620665208
4.37552		3620665208		3620665209
4.38384		3620665209		3620665210
4.39216		3620665210		3620665211
4.40048		3620665211		3620665212
4.4088		3620665212		3620665213
4.41712		3620665213		3620665214
4.42544		3620665214		3620665215
4.43376		3620665215		3620665216
4.44208		3620665216		3620665217
4.4504		3620665217		3620665218
4.45872		3620665218		3620665219
4.46704		3620665219		3620665220
4.47536		3620665220		3620665221
4.48368		3620665221		3620665222
4.492		3620665222		3620665223
4.50032		3620665223		3620665224
4.50864		3620665224		3620665225
4.51696		3620665225		3620665226
4.52528		3620665226		3620665227
4.5336		3620665227		3620665228
4.54192		3620665228		3620665229
4.55024		3620665229		3620665230
4.55856		3620665230		3620665231
4.56688		3620665231		3620665232
4.5752		3620665232		3620665233
4.58352		3620665233		3620665234
4.59184		3620665234		3620665235
4.60016		3620665235		3620665236
4.60848		3620665236		3620665237
4.6168		3620665237		3620665238
4.62512		3620665238		3620665239
4.63344		3620665239		3620665240
4.64176		3620665240		3620665241
4.65008		3620665241		3620665242
4.6584		3620665242		3620665243
4.66672		3620665243		3620665244
4.67504		3620665244		3620665245
4.68336		3620665245		3620665246
4.69168		3620665246		3620665247
4.7		3620665247		3620665248
4.70832		3620665248		3620665249
4.71664		3620665249		3620665250
4.72496		3620665250		3620665251
4.73328		3620665251		3620665252
4.7416		3620665252		3620665253
4.74992		3620665253		3620665254
4.75824		3620665254		3620665255
4.76656		3620665255		3620665256
4.77488		3620665256		3620665257
4.7832		3620665257		3620665258
4.79152		3620665258		3620665259
4.79984		3620665259		3620665260
4.80816		3620665260		3620665261
4.81648		3620665261		3620665262
4.8248		3620665262		3620665263
4.83312		3620665263		3620665264
4.84144		3620665264		3620665265
4.84976		3620665265		3620665266
4.85808		3620665266		3620665267
4.8664		3620665267		3620665268
4.87472		3620665268		3620665269
4.88304		3620665269		3620665270
4.89136		3620665270		3620665271
4.89968		3620665271		3620665272
4.908		3620665272		3620665273
4.91632		3620665273		3620665274
4.92464		3620665274		3620665275
4.93296		3620665275		3620665276
4.94128		3620665276		3620665277
4.9496		3620665277		3620665278
4.95792		3620665278		3620665279
4.96624		3620665279		3620665280
4.97456		3620665280		3620665281
4.98288		3620665281		3620665282
4.9912		3620665282		3620665283
4.99952		3620665283		3620665284
5.00784		3620665284		3620665285
5.01616		3620665285		3620665286
5.02448		3620665286		3620665287
5.0328		3620665287		3620665288
5.04112		3620665288		3620665289
5.04944		3620665289		3620665290
5.05776		3620665290		3620665291
5.06608		3620665291		3620665292
5.0744		3620665292		3620665293
5.08272		3620665293		3620665294
5.09104		3620665294		3620665295
5.09936		3620665295		3620665296
5.10768		3620665296		3620665297
5.116		3620665297		3620665298
5.12432		3620665298		3620665299
5.13264		3620665299		3620665300
5.14096		3620665300		3620665301
5.14928		3620665301		3620665302
5.1576		3620665302		3620665303
5.16592		3620665303		3620665304
5.17424		3620665304		3620665305
5.18256		3620665305		3620665306
5.19088		3620665306		3620665307
5.1992		3620665307		3620665308
5.20752		3620665308		3620665309
5.21584		3620665309		3620665310
5.22416		3620665310		3620665311
5.23248		3620665311		3620665312
5.2408		3620665312		3620665313
5.24912		3620665313		3620665314
5.25744		3620665314		3620665315
5.26576		3620665315		3620665316
5.27408		3620665316		3620665317
5.2824		3620665317		3620665318
5.29072		3620665318		3620665319
5.29904		3620665319		3620665320
5.30736		3620665320		3620665321
5.31568		3620665321		3620665322
5.324		3620665322		3620665323
5.33232		3620665323		3620665324
5.34064		3620665324		3620665325
5.34896		3620665325		3620665326
5.35728		3620665326		3620665327
5.3656		3620665327		3620665328
5.37392		3620665328		3620665329
5.38224		3620665329		3620665330
5.39056		3620665330		3620665331
5.39888		3620665331		3620665332
5.4072		3620665332		3620665333
5.41552		3620665333		3620665334
5.42384		3620665334		3620665335
5.43216		3620665335		3620665336
5.44048		3620665336		3620665337
5.4488		3620665337		3620665338
5.45712		3620665338		3620665339
5.46544		3620665339		3620665340
5.47376		3620665340		3620665341
5.48208		3620665341		3620665342
5.4904		3620665342		3620665343
5.49872		3620665343		3620665344
5.50704		3620665344		3620665345
5.51536		3620665345		3620665346
5.52368		3620665346		3620665347
5.532		3620665347		3620665348
5.54032		3620665348		3620665349
5.54864		3620665349		3620665350
5.55696		3620665350		3620665351
5.56528		3620665351		3620665352
5.5736		3620665352		3620665353
5.58192		3620665353		3620665354
5.59024		3620665354		3620665355
5.59856		3620665355		3620665356
5.60688		3620665356		3620665357
5.6152		3620665357		3620665358
5.62352		3620665358		3620665359
5.63184		3620665359		3620665360
5.64016		3620665360		3620665361
5.64848		3620665361		3620665362
5.6568		3620665362		3620665363
5.66512		3620665363		3620665364
5.67344		3620665364		3620665365
5.68176		3620665365		3620665366
5.69008		3620665366		3620665367
5.6984		3620665367		3620665368
5.70672		3620665368		3620665369
5.71504		3620665369		3620665370
5.72336		3620665370		3620665371
5.73168		3620665371		3620665372
5.74		3620665372		3620665373
5.75576		3620665373		3620665374
5.76408		3620665374		7220574
5.77328		7220574		7220575
5.7816		7220575		7220576
5.78992		7220576		7220577
5.79824		7220577		7220578
5.80656		7220578		7220579
5.81488		7220579		7220580
5.8232		7220580		7220581
5.83152		7220581		7220582
5.83984		7220582		7220583
5.84816		7220583		7220584
5.85648		7220584		7220585
5.8648		7220585		7220586
5.87312		7220586		7220587
5.88144		7220587		7220588
5.88976		7220588		7220589
5.89808		7220589		7220590
5.9064		7220590		7220591
5.91472		7220591		7220592
5.92304		7220592		7220593
5.93136		7220593		7220594
5.93968		7220594		7220595
5.948		7220595		7220596
5.95632		7220596		7220597
5.96464		7220597		7220598
5.97296		7220598		7220599
5.98128		7220599		7220600
5.9896		7220600		7220601
5.99792		7220601		7220602
6.00624		7220602		7220603
6.01456		7220603		7220604
6.02288		7220604		7220605
6.0312		7220605		7220606
6.03952		7220606		7220607
6.04784		7220607		7220608
6.05616		7220608		7220609
6.06448		7220609		7220610
6.0728		7220610		7220611
6.08112		7220611		7220612
6.08944		7220612		7220613
6.09776		7220613		7220614
6.10608		7220614		7220615
6.1144		7220615		7220616
6.12272		7220616		7220617
6.13104		7220617		7220618
6.13936		7220618		7220619
6.14768		7220619		7220620
6.156		7220620		7220621
6.16432		7220621		7220622
6.17264		7220622		7220623
6.18096		7220623		7220624
6.18928		7220624		7220625
6.1976		7220625		7220626
6.20592		7220626		7220627
6.21424		7220627		7220628
6.22256		7220628		7220629
6.23088		7220629		7220630
6.2392		7220630		7220631
6.24752		7220631		7220632
6.25584		7220632		7220633
6.26416		7220633		7220634
6.27248		7220634		7220635
6.2808		7220635		7220636
6.28912		7220636		7220637
6.29744		7220637		7220638
6.30576		7220638		7220639
6.31408		7220639		7220640
6.3224		7220640		7220641
6.33072		7220641		7220642
6.33904		7220642		7220643
6.34736		7220643		7220644
6.35568		7220644		7220645
6.364		7220645		7220646
6.37232		7220646		7220647
6.38064		7220647		7220648
6.3973		7220648		3870267328
6.4056		3870267328		3870267329
6.41392		3870267329		3870267330
6.42224		3870267330		3870267331
6.43056		3870267331		3870267332
6.43888		3870267332		3870267333
6.4472		3870267333		3870267334
6.45552		3870267334		3870267335
6.46384		3870267335		3870267336
6.47216		3870267336		3870267337
6.48048		3870267337		3870267338
6.4888		3870267338		3870267339
6.49712		3870267339		3870267340
6.50544		3870267340		3870267341
6.51376		3870267341		3870267342
6.52208		3870267342		3870267343
6.5304		3870267343		3870267344
6.53872		3870267344		3870267345
6.54704		3870267345		3870267346
6.55536		3870267346		3870267347
6.56368		3870267347		3870267348
6.572		3870267348		3870267349
6.58032		3870267349		3870267350
6.58864		3870267350		3870267351
6.59696		3870267351		3870267352
6.60528		3870267352		3870267353
6.6136		3870267353		3870267354
6.62192		3870267354		3870267355
6.63024		3870267355		3870267356
6.63856		3870267356		3870267357
6.64688		3870267357		3870267358
6.6552		3870267358		3870267359
6.66352		3870267359		3870267360
6.67184		3870267360		3870267361
6.68016		3870267361		3870267362
6.68848		3870267362		3870267363
6.6968		3870267363		3870267364
6.70512		3870267364		3870267365
6.71344		3870267365		3870267366
6.72176		3870267366		3870267367
6.73008		3870267367		3870267368
6.7384		3870267368		3870267369
6.74672		3870267369		3870267370
6.75504		3870267370		3870267371
6.76336		3870267371		3870267372
6.77168		3870267372		3870267373
6.78		3870267373		3870267374
6.78832		3870267374		3870267375
6.79664		3870267375		3870267376
6.80496		3870267376		3870267377
6.81328		3870267377		3870267378
6.8216		3870267378		3870267379
6.82992		3870267379		3870267380
6.83824		3870267380		3870267381
6.84656		3870267381		3870267382
6.85488		3870267382		3870267383
6.8632		3870267383		3870267384
6.87152		3870267384		3870267385
6.87984		3870267385		3870267386
6.88816		3870267386		3870267387
6.89648		3870267387		3870267388
6.9048		3870267388		3870267389
6.91312		3870267389		3870267390
6.92144		3870267390		3870267391
6.92976		3870267391		3870267392
6.93808		3870267392		3870267393
6.9464		3870267393		3870267394
6.95472		3870267394		3870267395
6.96304		3870267395		3870267396
6.97136		3870267396		3870267397
6.97968		3870267397		3870267398
6.988		3870267398		3870267399
6.99632		3870267399		3870267400
7.00464		3870267400		3870267401
7.01296		3870267401		3870267402
7.02128		3870267402		3870267403
7.0296		3870267403		3870267404
7.03792		3870267404		3870267405
7.04624		3870267405		3870267406
7.05456		3870267406		3870267407
7.06288		3870267407		3870267408
7.0712		3870267408		3870267409
7.07952		3870267409		3870267410
7.08784		3870267410		3870267411
7.09616		3870267411		3870267412
7.10448		3870267412		3870267413
7.1128		3870267413		3870267414
7.12112		3870267414		3870267415
7.12944		3870267415		3870267416
7.13776		3870267416		3870267417
7.14608		3870267417		3870267418
7.1544		3870267418		3870267419
7.16272		3870267419		3870267420
7.17104		3870267420		3870267421
7.17936		3870267421		3870267422
7.18768		3870267422		3870267423
7.196		3870267423		3870267424
7.20432		3870267424		3870267425
7.21264		3870267425		3870267426
7.22096		3870267426		3870267427
7.22928		3870267427		3870267428
7.2376		3870267428		3870267429
7.24592		3870267429		3870267430
7.25424		3870267430		3870267431
7.26256		3870267431		3870267432
7.27088		3870267432		3870267433
7.2792		3870267433		3870267434
7.29496		3870267434		3870267435
7.30328		3870267435		8493284
7.31343		8493284		8493285
7.31991		8493285		8493286
7.32823		8493286		8493287
7.33655		8493287		8493288
7.34487		8493288		8493289
7.35319		8493289		8493290
7.36151		8493290		8493291
7.36983		8493291		8493292
7.37815		8493292		8493293
7.38647		8493293		8493294
7.39479		8493294		8493295
7.40311		8493295		8493296
7.41143		8493296		8493297
7.41975		8493297		8493298
7.42807		8493298		8493299
7.43639		8493299		8493300
7.44471		8493300		8493301
7.45303		8493301		8493302
7.46135		8493302		8493303
7.46967		8493303		8493304
7.47799		8493304		8493305
7.48631		8493305		8493306
7.49463		8493306		8493307
7.50295		8493307		8493308
7.51127		8493308		8493309
7.51959		8493309		8493310
7.52791		8493310		8493311
7.53623		8493311		8493312
7.54455		8493312		8493313
7.55287		8493313		8493314
7.56119		8493314		8493315
7.56951		8493315		8493316
7.57783		8493316		8493317
7.58615		8493317		8493318
7.59447		8493318		8493319
7.60279		8493319		8493320
7.61111		8493320		8493321
7.61943		8493321		8493322
7.62775		8493322		8493323
7.63607		8493323		8493324
7.64439		8493324		8493325
7.65271		8493325		8493326
7.66103		8493326		8493327
7.66935		8493327		8493328
7.67767		8493328		8493329
7.68599		8493329		8493330
7.69431		8493330		8493331
7.70263		8493331		8493332
7.71095		8493332		8493333
7.71927		8493333		8493334
7.72759		8493334		8493335
7.73591		8493335		8493336
7.74423		8493336		8493337
7.75255		8493337		8493338
7.76087		8493338		8493339
7.76919		8493339		8493340
7.77751		8493340		8493341
7.78583		8493341		8493342
7.79415		8493342		8493343
7.80247		8493343		8493344
7.81079		8493344		8493345
7.81911		8493345		8493346
7.82743		8493346		8493347
7.83575		8493347		8493348
7.84407		8493348		8493349
7.85239		8493349		8493350
7.86071		8493350		8493351
7.86903		8493351		8493352
7.87735		8493352		8493353
7.88567		8493353		8493354
7.89399		8493354		8493355
7.90231		8493355		8493356
7.91063		8493356		8493357
7.91895		8493357		8493358
7.92727		8493358		8493359
7.93559		8493359		8493360
7.94391		8493360		8493361
7.95223		8493361		8493362
7.96055		8493362		8493363
7.96887		8493363		8493364
7.97719		8493364		8493365
7.98551		8493365		8493366
7.99383		8493366		8493367
8.00215		8493367		8493368
8.01047		8493368		8493369
8.01879		8493369		8493370
8.02711		8493370		8493371
8.03543		8493371		8493372
8.04375		8493372		8493373
8.05207		8493373		8493374
8.06039		8493374		8493375
8.07704		8493375		509864
8.08624		509864		509865
8.09456		509865		509866
8.10288		509866		509867
8.1112		509867		509868
8.11952		509868		509869
8.12784		509869		509870
8.13616		509870		509871
8.14448		509871		509872
8.1528		509872		509873
8.16112		509873		509874
8.16944		509874		509875
8.17776		509875		509876
8.18608		509876		509877
8.1944		509877		509878
8.20272		509878		509879
8.21104		509879		509880
8.21936		509880		509881
8.22768		509881		509882
8.236		509882		509883
8.24432		509883		509884
8.25264		509884		509885
8.26096		509885		509886
8.26928		509886		509887
8.2776		509887		509888
8.28592		509888		509889
8.29424		509889		509890
8.30256		509890		509891
8.31088		509891		509892
8.3192		509892		509893
8.32752		509893		509894
8.33584		509894		509895
8.34416		509895		509896
8.35248		509896		509897
8.3608		509897		509898
8.36912		509898		509899
8.37744		509899		509900
8.38576		509900		509901
8.39408		509901		509902
8.4024		509902		509903
8.41072		509903		509904
8.41904		509904		509905
8.42736		509905		509906
8.43568		509906		509907
8.444		509907		509908
8.45232		509908		509909
8.46064		509909		509910
8.46896		509910		509911
8.47728		509911		509912
8.4856		509912		509913
8.49392		509913		509914
8.50224		509914		509915
8.51056		509915		509916
8.51888		509916		509917
8.5272		509917		509918
8.53552		509918		509919
8.54384		509919		509920
8.55216		509920		509921
8.56048		509921		509922
8.5688		509922		509923
8.57712		509923		509924
8.58544		509924		509925
8.59376		509925		509926
8.60208		509926		509927
8.6104		509927		509928
8.61872		509928		509929
8.62704		509929		509930
8.63536		509930		509931
8.64368		509931		509932
8.652		509932		509933
8.66032		509933		509934
8.66864		509934		509935
8.67696		509935		509936
8.68528		509936		509937
8.6936		509937		509938
8.70192		509938		509939
8.71024		509939		509940
8.71856		509940		509941
8.72688		509941		509942
8.7352		509942		509943
8.74352		509943		509944
8.75184		509944		509945
8.76016		509945		509946
8.76848		509946		509947
8.7768		509947		509948
8.78512		509948		509949
8.79344		509949		509950
8.80176		509950		509951
8.81008		509951		509952
8.8184		509952		509953
8.82672		509953		509954
8.83504		509954		509955
8.84336		509955		509956
8.85168		509956		509957
8.86		509957		509958
8.86832		509958		509959
8.87664		509959		509960
8.88496		509960		509961
8.89328		509961		509962
8.9016		509962		509963
8.90992		509963		509964
8.91824		509964		509965
8.92656		509965		509966
8.93488		509966		509967
8.9432		509967		509968
8.95152		509968		509969
8.95984		509969		509970
8.96816		509970		509971
8.97648		509971		509972
8.9848		509972		509973
8.99312		509973		509974
9.00144		509974		509975
9.00976		509975		509976
9.01808		509976		509977
9.0264		509977		509978
9.03472		509978		509979
9.04304		509979		509980
9.05136		509980		509981
9.05968		509981		509982
9.068		509982		509983
9.07632		509983		509984
9.08464		509984		509985
9.09296		509985		509986
9.10128		509986		509987
9.1096		509987		509988
9.11792		509988		509989
9.12624		509989		509990
9.13456		509990		509991
9.14288		509991		509992
9.1512		509992		509993
9.15952		509993		509994
9.16784		509994		509995
9.17616		509995		509996
9.18448		509996		509997
9.1928		509997		509998
9.20112		509998		509999
9.20944		509999		510000
9.21776		510000		510001
9.22608		510001		510002
9.2344		510002		510003
9.24272		510003		510004
9.25104		510004		510005
9.25936		510005		510006
9.26768		510006		510007
9.276		510007		510008
9.28432		510008		510009
9.29264		510009		510010
9.30096		510010		510011
9.30928		510011		510012
9.3176		510012		510013
